Id,LotFrontage,LotArea,Alley,LotShape,LotConfig,Neighborhood,Condition1,BldgType,OverallQual,RoofStyle,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,Fence,SalePrice,HouseAge,RecentRemodel,TotalPorchSF,TotalBathAbGr,TotalFinSF,BsmtBath
503,70.0,9170,0,1,2,1,1,0,2,0,0,0.0,2,0,2,2,1,1214,4,1,1214,2,6,0,0,2,461,1,1,1,0,1,140000,42,42,184,1.0,2008,1
1072,78.0,11700,0,1,1,0,0,0,2,1,0,0.0,2,0,2,2,1,727,4,1,1556,2,8,0,0,3,441,2,2,1,0,0,154000,41,41,0,1.5,1854,0
1057,43.0,7052,0,0,1,0,2,1,3,1,1,240.0,3,1,3,2,2,1364,4,1,1364,3,6,1,3,3,484,2,2,1,192,0,185850,1,1,36,2.0,2023,1
930,0.0,13006,0,0,2,0,2,0,3,1,1,285.0,2,1,3,2,1,964,3,1,2236,3,8,1,2,1,642,2,2,1,0,0,222000,9,9,0,2.5,2236,0
780,78.0,10530,0,1,1,2,2,1,2,1,1,90.0,2,0,3,2,3,975,2,1,1004,2,4,0,0,3,504,2,2,1,0,0,135000,29,29,0,1.0,1979,1
201,80.0,8546,0,1,2,1,2,0,1,1,0,0.0,2,1,3,2,1,1121,4,1,1121,2,5,0,0,3,440,2,2,1,132,0,140000,7,6,64,2.0,1121,0
135,78.0,10335,0,0,1,1,2,0,2,1,0,0.0,2,0,2,2,1,1461,3,1,1721,2,7,1,2,3,440,2,2,1,0,1,180000,38,13,276,2.5,2291,0
1052,103.0,11175,0,0,2,2,2,0,3,1,0,0.0,3,1,3,2,2,1316,4,1,1316,3,6,1,3,3,440,2,2,1,0,0,200141,0,0,20,2.0,1316,0
41,84.0,8658,0,1,1,0,2,0,2,1,1,101.0,2,0,2,2,1,1088,4,1,1324,2,6,1,2,3,440,2,2,1,0,1,160000,41,41,138,2.0,1967,0
1018,0.0,5814,0,0,0,0,2,1,3,1,0,0.0,3,0,3,2,2,1220,3,1,1360,3,4,1,4,3,565,2,2,1,63,0,187500,25,25,0,1.0,2396,1
231,73.0,8760,0,1,1,0,2,0,2,0,1,220.0,2,0,2,2,1,1194,2,1,1194,2,6,0,0,3,312,2,2,1,0,0,148000,51,51,120,1.0,1194,1
379,88.0,11394,0,1,2,0,2,0,4,0,1,350.0,3,1,4,2,2,1856,4,1,1856,4,8,1,4,3,834,2,2,1,113,0,394432,0,0,0,1.5,3301,1
289,0.0,9819,0,0,1,1,2,0,2,1,1,31.0,2,0,2,2,1,882,2,1,900,2,5,0,0,2,280,2,2,1,0,1,122000,43,43,0,1.0,1350,0
419,60.0,8160,0,1,1,1,2,0,2,1,0,0.0,2,0,2,2,1,756,1,0,1134,2,7,0,0,2,240,2,2,0,0,0,126000,67,57,0,1.5,1446,1
392,71.0,12209,0,0,0,2,2,0,2,1,0,0.0,2,1,4,2,1,804,4,1,1961,3,7,1,2,1,560,2,2,1,125,0,215000,8,7,192,2.5,2651,1
593,60.0,6600,0,1,1,2,2,0,2,1,0,0.0,2,1,2,3,1,816,4,1,816,2,4,0,0,2,816,2,2,1,0,0,138000,26,5,0,1.0,1632,1
1163,109.0,8724,0,1,1,1,2,0,2,1,0,0.0,2,0,3,2,1,894,3,1,894,2,5,1,0,3,450,2,2,1,0,0,129000,39,39,0,1.0,1386,0
1087,0.0,1974,0,1,1,2,2,1,1,1,0,0.0,2,0,2,2,1,546,2,1,1092,2,6,0,0,3,286,2,2,1,120,0,83500,37,37,96,1.5,1426,0
648,85.0,10452,0,0,1,1,2,0,2,0,1,216.0,2,0,2,2,1,1094,4,1,1094,2,5,1,3,3,495,2,2,1,0,0,155000,55,55,287,1.0,1594,0
1153,90.0,14115,0,0,1,2,2,0,2,1,0,0.0,2,1,2,2,1,1073,4,1,1811,4,6,1,3,3,470,2,2,1,0,0,230000,50,2,280,1.0,2654,0
521,60.0,10800,1,1,1,3,2,2,1,1,0,0.0,2,0,0,0,0,0,2,0,1294,2,7,0,0,0,0,0,0,0,220,0,106250,108,8,324,2.0,1294,0
65,0.0,9375,0,1,1,2,2,0,3,1,1,573.0,2,1,3,2,1,1057,4,1,2034,3,8,0,0,3,645,2,2,1,576,1,219500,12,11,36,2.5,2773,1
15,0.0,10920,0,0,2,0,2,0,2,0,1,212.0,2,0,2,2,1,1253,2,1,1253,2,5,1,1,3,352,2,2,1,0,1,157000,48,48,389,1.5,1986,1
1181,0.0,11170,0,0,2,2,2,0,3,1,0,0.0,2,0,3,2,1,1216,4,1,2514,2,8,0,0,3,693,2,2,1,0,1,250000,16,15,0,2.5,3730,0
1065,0.0,11000,0,0,0,0,2,0,2,1,1,200.0,2,0,2,2,1,1154,4,1,1154,2,6,1,0,3,480,2,2,1,0,1,154000,43,43,58,1.5,2124,0
493,105.0,15578,0,0,2,0,2,0,2,1,0,0.0,3,1,3,2,1,728,3,1,1456,2,8,0,0,3,429,2,2,1,0,0,172785,0,0,0,2.5,1456,0
380,60.0,8123,0,0,1,0,0,0,2,1,1,16.0,2,1,3,2,1,982,4,1,1800,2,7,1,2,3,463,2,2,1,100,0,179000,9,9,63,2.5,1800,0
188,60.0,10410,0,1,1,3,2,0,2,1,0,0.0,2,0,1,2,1,660,4,1,1656,2,8,0,0,2,180,1,1,0,0,1,135000,93,22,140,2.5,1512,0
764,82.0,9430,0,1,1,0,2,0,3,1,1,673.0,3,1,3,2,1,1252,4,1,2365,3,8,1,3,3,856,2,2,1,0,0,337000,10,10,308,2.5,3528,1
217,65.0,8450,0,1,1,2,2,0,3,1,1,266.0,3,1,3,2,1,1436,4,1,1436,3,8,0,0,3,484,2,2,1,139,0,210000,4,4,98,2.0,2382,1
792,0.0,11333,0,0,2,2,2,0,2,1,0,0.0,2,1,3,2,2,1029,2,1,1062,2,5,1,2,3,539,2,2,1,120,0,146800,31,31,0,1.0,1601,1
1077,60.0,10800,1,1,1,3,2,0,2,1,0,0.0,2,0,1,2,1,796,3,1,1466,3,7,1,2,3,566,2,2,1,436,0,170000,70,17,21,2.0,2092,1
879,88.0,11782,0,0,1,1,2,0,2,1,0,0.0,2,0,2,2,2,1109,2,1,1155,3,6,0,0,2,576,2,2,1,192,1,148000,49,15,0,1.0,2054,1
338,70.0,9135,0,1,1,2,2,0,3,1,1,113.0,3,1,3,2,2,1536,4,1,1536,3,7,0,0,3,532,2,2,1,192,0,214000,6,5,74,2.0,2346,1
720,69.0,9920,0,0,1,2,2,0,2,1,0,0.0,2,0,3,2,3,971,2,1,971,2,5,1,0,3,300,2,2,1,0,0,128500,37,37,0,1.5,1494,0
296,37.0,7937,0,0,0,2,2,0,2,1,0,0.0,2,0,2,2,2,1003,2,1,1003,2,6,0,0,2,588,2,2,1,120,1,142500,22,22,0,1.0,1822,1
1017,73.0,11883,0,1,1,2,2,0,3,0,1,196.0,3,1,3,2,3,1504,4,1,1504,3,6,1,2,3,478,2,2,1,115,0,203000,13,13,66,2.0,2194,1
1276,95.0,11345,0,1,2,0,1,1,2,1,1,567.0,2,0,2,2,1,928,3,1,1920,2,10,0,0,2,400,2,1,1,0,0,137000,59,57,0,2.0,2140,0
456,80.0,9600,0,1,1,0,2,0,3,0,1,320.0,2,0,2,2,1,1242,1,1,1242,2,6,1,2,3,528,2,2,1,0,0,175500,34,34,0,1.5,2158,0
1458,66.0,9042,0,1,1,2,2,0,3,1,0,0.0,4,0,2,3,1,1152,4,1,2340,3,9,1,3,3,252,2,2,1,0,1,266500,69,4,60,2.0,2615,0
816,48.0,12137,0,0,0,2,2,0,3,1,1,442.0,2,1,3,2,1,1649,4,1,1661,3,6,0,0,3,598,2,2,1,0,0,224900,12,12,34,2.0,1661,0
270,0.0,7917,0,0,2,1,2,0,2,0,1,174.0,2,0,2,3,1,1143,2,1,1113,2,6,1,1,3,504,2,3,1,370,1,148000,31,31,30,1.5,1864,1
996,51.0,4712,0,0,1,3,1,0,1,1,0,0.0,2,0,2,2,1,747,2,1,1230,2,5,0,0,2,305,2,2,1,0,1,121600,60,56,120,1.5,1614,1
202,75.0,10125,0,1,1,2,2,0,2,1,0,0.0,2,0,2,2,1,1196,2,1,1279,2,6,1,1,2,473,2,2,1,238,1,171500,31,31,83,2.0,2199,1
162,110.0,13688,0,0,1,0,2,0,4,1,1,664.0,3,1,4,2,2,1572,4,1,2668,4,10,1,3,1,726,2,2,1,400,0,412500,5,4,0,2.5,3684,1
730,52.0,6240,1,1,1,3,2,0,1,1,0,0.0,2,0,2,2,1,780,2,1,1208,2,5,0,0,2,539,2,2,1,0,0,103000,84,59,135,1.0,1000,0
402,65.0,8767,0,0,1,2,2,0,3,1,0,0.0,3,1,3,2,2,1310,4,1,1310,3,6,1,3,3,400,2,2,1,0,0,164990,1,1,0,2.0,1334,0
703,82.0,12438,0,0,1,0,2,0,3,0,1,466.0,4,1,4,3,1,1234,4,1,2576,4,10,1,3,1,666,2,2,1,324,0,361919,0,0,100,2.5,2576,0
1130,60.0,7200,1,1,1,3,2,1,2,1,1,180.0,2,0,3,2,3,936,2,1,936,2,4,0,0,2,672,2,2,1,49,0,140000,27,27,0,1.0,1872,1
566,66.0,6858,0,1,2,2,2,0,2,1,0,0.0,2,1,3,2,1,806,2,0,1647,1,6,0,0,2,216,2,2,1,0,0,128000,95,60,202,1.5,1647,1
1022,64.0,7406,0,1,1,2,2,0,3,1,1,84.0,3,1,3,2,2,1199,4,1,1220,3,6,0,0,3,632,2,2,1,105,0,194000,0,0,54,2.0,1904,1
1026,70.0,7700,0,1,2,2,2,0,2,1,0,0.0,2,0,2,2,1,882,2,1,882,2,5,0,0,2,461,2,2,1,96,1,112500,35,35,0,1.0,1488,1
1105,24.0,2016,0,1,1,0,2,1,2,1,1,304.0,2,0,2,2,1,630,2,1,1302,2,6,0,0,2,440,2,2,1,0,0,106000,37,37,0,2.5,1302,0
206,99.0,11851,0,1,2,0,2,0,3,1,0,0.0,2,1,3,2,1,1424,4,1,1442,2,5,0,0,3,500,2,2,1,0,0,180500,19,19,542,2.0,1442,0
35,60.0,7313,0,1,1,0,2,1,4,0,1,246.0,4,1,4,2,1,1561,4,1,1561,4,6,1,3,3,556,2,2,1,203,0,277500,2,2,47,2.0,2714,1
776,32.0,4500,0,1,2,2,2,1,2,0,1,320.0,2,1,4,2,1,1204,4,1,1204,2,5,0,0,3,412,2,2,1,0,0,162000,11,11,247,2.0,2070,1
509,60.0,9600,0,1,1,3,2,0,3,0,0,0.0,2,0,2,2,1,689,4,1,1378,3,7,1,3,2,360,2,2,0,0,0,161000,80,3,116,2.0,1519,0
1442,0.0,4426,0,1,1,2,2,1,2,1,1,147.0,3,1,3,2,2,848,4,1,848,3,3,1,2,3,420,2,2,1,149,0,149300,4,4,0,1.0,1545,1
1391,70.0,9100,0,1,1,2,2,0,3,1,1,244.0,3,1,3,2,2,1525,4,1,1525,3,6,0,0,3,541,2,2,1,219,0,235000,6,6,36,2.0,2925,1
92,85.0,8500,0,1,1,0,2,0,2,0,1,203.0,2,0,2,2,1,1235,2,1,1235,2,6,0,0,3,480,2,2,1,0,1,98600,45,45,0,1.0,1835,0
1364,73.0,8499,0,0,1,0,2,0,2,1,0,0.0,2,1,3,2,1,616,4,1,1412,3,6,1,3,1,432,2,2,1,0,0,156932,1,0,36,2.5,1412,0
898,64.0,7018,0,1,1,1,1,1,2,1,0,0.0,2,0,0,0,0,0,2,1,2240,2,12,0,0,2,528,2,2,1,154,0,142953,30,30,0,2.0,2240,0
565,0.0,13346,0,0,0,0,2,0,3,1,0,0.0,3,1,3,2,1,1095,4,1,2295,3,9,1,2,3,590,2,2,1,0,0,268000,14,6,40,2.5,3023,1
1370,48.0,10635,0,0,2,2,2,0,3,0,1,171.0,3,1,3,2,2,1657,4,1,1668,3,8,1,2,3,502,2,2,1,0,0,232000,7,7,262,2.0,3010,1
777,86.0,11210,0,0,1,2,2,0,3,1,1,240.0,3,1,3,2,2,1614,4,1,1614,3,7,0,0,3,865,2,2,1,144,0,221500,1,0,59,2.0,1634,0
242,40.0,3880,0,1,1,3,2,0,2,1,0,0.0,2,0,2,2,1,686,3,1,866,3,4,0,0,0,0,0,0,1,58,0,110500,62,10,42,1.0,1195,0
14,91.0,10652,0,0,1,2,2,0,3,1,1,306.0,3,1,3,2,2,1494,4,1,1494,3,7,1,3,3,840,2,2,1,160,0,279500,1,0,33,2.0,1494,0
316,71.0,7795,0,0,1,0,2,0,3,1,0,0.0,3,1,3,2,1,716,4,1,1432,3,6,1,3,3,432,2,2,1,100,0,188500,5,4,51,2.5,1857,1
601,74.0,10927,0,1,1,0,2,0,3,1,1,280.0,3,1,3,2,2,1058,4,1,1904,4,8,1,3,1,736,2,2,1,179,0,275000,1,1,60,2.5,2450,1
388,72.0,7200,0,1,1,1,2,0,2,0,1,255.0,2,0,2,2,2,1041,4,1,1125,2,6,1,1,2,352,2,2,1,296,1,125000,33,33,0,1.0,1756,1
1298,35.0,3675,0,1,1,1,2,1,2,1,1,82.0,2,1,3,2,3,547,3,1,1072,2,5,0,0,1,525,2,2,1,0,0,140000,1,0,44,2.0,1619,1
167,0.0,10708,0,0,1,0,2,0,2,0,0,0.0,3,0,2,2,1,1617,4,1,1867,2,7,1,3,3,303,2,2,1,476,1,190000,54,16,142,1.0,3014,1
841,0.0,12155,0,0,1,2,2,0,2,1,0,0.0,2,0,2,2,1,672,2,0,1482,1,7,0,0,2,400,2,2,0,0,0,140000,83,58,254,2.0,1638,0
21,101.0,14215,0,0,2,0,2,0,3,1,1,380.0,3,1,4,2,2,1158,4,1,2376,3,9,1,3,1,853,2,2,1,240,0,325300,1,0,154,3.5,2376,0
647,60.0,7200,0,1,1,0,2,0,2,0,0,0.0,2,0,0,0,0,0,3,1,1048,2,7,0,0,2,420,2,2,1,0,0,98300,58,58,27,1.0,1048,0
1155,0.0,13700,0,0,1,0,2,0,3,1,1,288.0,2,0,2,2,3,864,2,1,1820,3,8,1,3,3,492,2,2,1,60,1,201800,43,20,357,2.0,2274,0
832,30.0,3180,1,1,1,0,2,1,3,1,0,0.0,2,1,3,2,1,600,4,1,1200,3,4,0,0,2,480,2,2,1,0,0,151000,1,1,166,2.5,1120,0
1268,89.0,13214,0,0,1,2,2,0,4,0,0,0.0,4,1,4,2,3,2002,4,1,2018,4,10,1,3,3,746,2,2,1,144,0,378500,2,1,76,2.0,2018,0
563,63.0,13907,0,1,1,1,2,0,2,1,0,0.0,2,0,2,2,1,996,4,1,996,2,6,1,3,0,0,0,0,1,144,0,108000,68,39,0,1.0,1286,1
1423,37.0,4435,0,1,1,2,2,1,2,1,1,170.0,3,1,3,2,2,848,4,1,848,3,3,0,0,3,420,2,2,1,140,0,136500,5,5,0,1.0,1534,1
687,84.0,10207,0,1,1,0,2,0,3,1,0,0.0,3,1,3,2,1,874,4,1,1761,3,7,0,0,3,578,2,2,1,144,0,227875,0,0,105,3.0,1761,0
958,70.0,7420,0,1,1,1,2,0,2,0,0,0.0,2,0,2,2,1,1057,2,1,1057,2,6,0,0,2,576,2,2,1,0,0,132000,45,45,0,1.0,1474,0
190,41.0,4923,0,1,1,0,2,1,3,1,0,0.0,3,1,4,2,2,1593,4,1,1593,4,5,1,3,3,682,2,2,1,0,0,286000,7,6,344,1.5,2746,1
976,0.0,2651,0,1,2,0,2,3,3,1,0,0.0,3,1,3,2,1,673,4,1,1382,3,6,0,0,2,490,2,2,1,153,0,165000,6,6,50,2.5,2023,1
700,59.0,4282,1,0,1,0,2,1,3,1,0,0.0,3,1,3,2,1,1391,4,1,1391,3,5,0,0,3,530,2,2,1,156,0,196000,4,4,158,2.0,1407,0
511,75.0,14559,0,1,1,0,2,0,2,0,1,70.0,3,0,2,2,1,1008,4,1,1363,2,6,1,2,1,288,2,2,1,324,0,164900,58,9,210,1.0,2193,1
1083,70.0,8749,0,1,1,2,2,0,3,1,1,100.0,3,1,3,2,1,1459,4,1,1459,3,6,1,3,3,527,2,2,1,192,0,192000,5,5,39,2.0,1459,0
475,41.0,5330,0,1,1,0,2,1,3,1,0,0.0,3,1,3,2,2,1494,4,1,1652,4,6,0,0,3,499,2,2,1,96,0,251000,7,7,48,2.0,2848,1
857,0.0,10970,0,0,1,2,2,0,2,1,0,0.0,2,0,3,3,3,940,2,1,1026,2,5,0,0,2,576,2,1,1,0,1,147000,30,30,34,1.0,1966,1
748,65.0,11700,1,0,2,3,2,0,3,0,0,0.0,3,0,2,1,1,1240,2,0,2640,3,8,1,3,2,864,2,2,0,181,0,265979,129,6,386,1.5,2640,0
253,65.0,8366,0,0,1,1,2,0,2,1,0,0.0,3,1,3,2,1,798,4,1,1640,3,6,0,0,3,520,2,2,1,138,0,173000,4,4,45,2.5,1640,0
22,57.0,7449,1,1,1,3,2,0,3,1,0,0.0,2,1,2,2,1,637,4,1,1108,3,6,1,3,3,280,2,2,0,0,1,139400,77,57,205,1.0,1108,0
1338,153.0,4118,1,0,2,3,1,0,1,1,0,0.0,2,0,2,2,1,693,1,0,693,1,4,0,0,0,0,0,0,0,0,0,52500,65,56,20,1.0,693,0
460,0.0,7015,0,0,2,3,2,0,2,1,1,161.0,2,0,2,2,1,709,2,1,1203,3,5,1,2,2,352,2,2,1,0,0,110000,59,59,248,1.0,1388,1
1185,50.0,35133,0,1,1,2,2,0,2,0,1,226.0,2,0,2,2,3,1572,3,1,1572,2,5,1,2,1,995,2,2,1,0,0,186700,44,44,526,1.5,2731,1
277,129.0,9196,0,0,1,2,2,0,3,1,0,0.0,3,1,4,2,1,1560,4,1,1560,3,7,0,0,3,573,2,2,1,100,0,201000,7,7,150,2.0,1560,0
956,82.0,7136,0,0,1,2,2,1,2,1,1,423.0,2,0,3,2,1,979,2,0,1958,2,8,0,0,3,492,2,2,1,0,0,145000,61,57,0,2.0,2442,0
1216,99.0,7094,0,0,1,1,2,0,2,1,0,0.0,2,0,2,2,1,894,2,1,894,2,5,0,0,2,384,2,2,1,0,1,125000,41,41,0,1.0,1448,0
386,43.0,3182,0,1,1,0,2,1,3,1,1,16.0,3,1,3,2,1,1256,4,1,1269,3,6,1,2,3,430,2,2,1,146,0,192000,6,5,164,2.0,1293,0
806,91.0,12274,0,0,2,0,2,0,3,1,1,256.0,3,1,3,2,1,1417,4,1,1428,4,6,0,0,3,554,2,2,1,0,0,227680,0,0,60,2.0,1428,0
1438,96.0,12444,0,1,2,0,2,0,3,0,1,426.0,4,1,4,2,2,1932,4,1,1932,4,7,1,3,3,774,2,2,1,0,0,394617,0,0,370,2.0,3268,1
344,63.0,8849,0,0,1,0,2,1,4,0,1,616.0,4,1,4,2,1,1684,4,1,1684,4,6,1,4,3,564,2,2,1,495,0,266000,3,3,72,2.0,1712,0
770,47.0,53504,0,0,0,0,2,0,3,0,1,603.0,4,1,3,2,3,1650,4,1,3279,4,12,1,3,1,841,2,2,1,503,0,538000,7,7,246,3.5,4695,1
1333,67.0,8877,0,1,1,1,2,0,1,1,0,0.0,2,0,2,2,1,816,4,1,816,2,3,1,3,2,288,1,1,1,0,0,100000,71,51,0,1.0,1506,1
131,88.0,14200,0,1,2,0,2,0,3,1,1,309.0,2,0,2,2,1,924,4,1,2157,3,8,1,3,3,487,2,2,1,105,1,226000,40,40,66,2.5,2602,0
872,70.0,8750,0,1,1,2,2,0,2,1,1,116.0,2,1,3,2,1,804,4,1,1682,3,7,0,0,3,523,2,2,1,0,0,200500,12,12,77,2.5,2187,0
1124,50.0,9405,0,1,1,1,2,0,2,0,0,0.0,2,0,2,2,1,698,4,1,698,2,4,0,0,0,0,0,0,1,0,0,118000,62,1,200,1.0,698,1
1397,0.0,57200,0,0,1,2,2,0,2,1,0,0.0,2,0,2,2,2,747,2,1,1687,2,7,1,2,2,572,2,2,0,0,0,160000,62,60,50,1.0,2374,1
88,40.0,3951,1,1,2,0,2,1,2,1,1,76.0,3,1,3,2,2,612,4,1,1224,3,4,0,0,2,528,2,2,1,0,0,164500,0,0,234,2.5,1224,0
331,0.0,10624,0,0,1,0,2,1,2,1,1,84.0,2,0,2,2,1,1728,2,1,1728,2,10,0,0,2,352,2,2,1,155,0,119000,43,43,0,2.0,2032,1
1239,63.0,13072,0,1,1,1,0,0,2,1,0,0.0,3,1,3,2,1,1141,4,1,1141,2,6,0,0,2,484,2,2,1,0,0,142500,1,1,0,1.5,1141,0
467,85.0,10628,0,1,1,0,2,0,3,0,0,0.0,2,0,2,3,3,1277,2,1,1277,2,5,1,0,3,526,2,2,1,0,1,167000,37,37,176,1.0,2055,1
122,50.0,6060,0,1,1,3,2,0,1,1,0,0.0,2,1,2,2,1,732,3,1,1123,2,4,0,0,2,264,2,2,0,0,1,100000,68,57,140,1.0,1123,0
1045,80.0,9600,0,1,1,0,2,0,3,0,0,0.0,3,1,3,2,1,2524,2,1,2524,3,9,1,3,3,542,2,2,1,474,1,278000,28,28,120,2.5,3628,1
1096,78.0,9317,0,0,1,2,2,0,2,1,0,0.0,3,1,3,2,1,1314,3,1,1314,3,6,1,3,3,440,2,2,1,0,0,176432,1,1,22,2.0,1338,0
1131,65.0,7804,0,1,1,2,2,0,1,1,0,0.0,2,0,2,2,1,1122,2,1,1981,3,7,1,2,2,576,2,2,1,431,1,135000,81,59,44,2.0,2603,1
1295,60.0,8172,0,1,1,1,2,0,2,0,0,0.0,2,0,2,2,1,864,2,1,864,2,5,0,0,2,572,2,2,0,0,0,115000,51,16,0,1.0,1031,1
861,55.0,7642,0,1,2,2,2,0,3,1,0,0.0,3,0,2,2,1,912,3,1,1426,3,7,1,3,2,216,2,2,1,0,1,189950,89,9,240,1.5,1426,0
1127,53.0,3684,0,1,1,0,2,1,3,0,1,130.0,3,1,3,2,1,1373,4,1,1555,3,7,1,2,3,660,2,2,1,143,0,174000,2,2,20,2.0,1555,0
